latitude,longitude,city,country,max_temp,humidity,cloudiness,wind_speed,url
7.0745,-19.0037,bubaque,gw,76.69,100,64,8.19,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=bubaque&units=imperial
26.0735,-41.6518,ribeira grande,pt,66.2,72,40,4.7,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=ribeira%20grande&units=imperial
-9.2037,-13.12,georgetown,sh,77.0,94,40,4.7,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=georgetown&units=imperial
43.608,29.5351,costinesti,ro,66.2,93,0,4.7,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=costinesti&units=imperial
35.5462,-37.7078,ribeira grande,pt,66.2,72,40,4.7,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=ribeira%20grande&units=imperial
14.1115,-1.6623,djibo,bf,73.86,80,0,10.42,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=djibo&units=imperial
-49.6107,-89.1848,castro,cl,32.82,99,20,1.81,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=castro&units=imperial
-42.0222,105.9387,busselton,au,60.27,100,56,13.33,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=busselton&units=imperial
-0.7604,75.9185,hithadhoo,mv,82.27,100,12,9.64,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=hithadhoo&units=imperial
5.5578,39.0728,shakiso,et,55.81,100,80,2.59,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=shakiso&units=imperial
-34.3626,25.6267,port elizabeth,za,71.6,100,1,4.7,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=port%20elizabeth&units=imperial
22.525,44.6532,riyadh,sa,86.0,15,0,4.7,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=riyadh&units=imperial
-10.3971,22.2237,luau,ao,59.19,55,36,3.15,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=luau&units=imperial
-0.9892,21.7356,boende,cd,70.89,95,68,2.15,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=boende&units=imperial
26.0517,-68.9109,cockburn town,tc,83.13,96,12,21.27,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=cockburn%20town&units=imperial
8.5439,13.3069,poli,cm,67.65,96,80,3.38,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=poli&units=imperial
1.6824,10.8007,anisoc,gq,65.89,98,36,2.15,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=anisoc&units=imperial
-2.4922,0.1224,takoradi,gh,74.71,100,92,10.65,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=takoradi&units=imperial
-6.7553,79.7134,hithadhoo,mv,82.27,100,12,9.64,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=hithadhoo&units=imperial
-20.4389,7.8485,opuwo,na,43.44,65,0,2.82,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=opuwo&units=imperial
-0.8588,2.9232,port-gentil,ga,73.77,99,88,7.96,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=port-gentil&units=imperial
-0.5357,-1.5033,takoradi,gh,74.71,100,92,10.65,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=takoradi&units=imperial
36.4767,-12.6529,cascais,pt,69.8,94,75,6.93,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=cascais&units=imperial
-51.1223,-49.7131,mar del plata,ar,37.95,79,0,14.45,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=mar%20del%20plata&units=imperial
-3.2571,-6.2535,tabou,ci,77.19,100,88,13.11,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=tabou&units=imperial
30.1347,17.7929,surt,ly,74.67,100,0,3.27,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=surt&units=imperial
62.5165,162.894,ossora,ru,54.64,100,92,16.46,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=ossora&units=imperial
21.1593,-8.8858,atar,mr,92.31,20,48,10.87,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=atar&units=imperial
2.6153,43.9554,wanlaweyn,so,72.51,97,92,5.73,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=wanlaweyn&units=imperial
-0.7894,32.188,kalangala,ug,68.0,94,75,5.82,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=kalangala&units=imperial
5.4283,-55.9395,totness,sr,78.8,94,68,10.65,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=totness&units=imperial
1.7696,-19.5233,bonthe,sl,75.16,98,92,6.85,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=bonthe&units=imperial
15.7232,-123.409,constitucion,mx,57.21,92,12,5.28,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=constitucion&units=imperial
-9.8057,101.157,labuhan,id,84.07,76,32,2.37,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=labuhan&units=imperial
0.1121,59.7909,victoria,sc,84.2,88,75,4.7,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=victoria&units=imperial
-59.9922,-3.398,cape town,za,44.6,81,0,4.7,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=cape%20town&units=imperial
67.885,2.686,roald,no,62.6,100,100,13.87,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=roald&units=imperial
-15.3815,38.2905,nampula,mz,64.4,93,0,4.7,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=nampula&units=imperial
-2.2755,-20.2831,georgetown,sh,77.0,94,40,4.7,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=georgetown&units=imperial
-33.8617,-111.0405,rikitea,pf,75.03,97,0,15.68,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=rikitea&units=imperial
5.3468,45.7713,xuddur,so,67.51,83,0,11.32,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=xuddur&units=imperial
-7.336,5.3001,mayumba,ga,69.22,99,92,6.96,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=mayumba&units=imperial
1.538,-153.8806,faanui,pf,79.44,100,0,3.71,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=faanui&units=imperial
38.2744,96.0716,yumen,cn,80.16,54,64,2.15,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=yumen&units=imperial
32.4698,-24.5427,vila franca do campo,pt,64.4,72,20,8.05,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=vila%20franca%20do%20campo&units=imperial
-32.1758,-41.4841,laguna,br,94.92,42,100,3.49,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=laguna&units=imperial
0.668,38.4214,maua,ke,60.54,97,80,3.27,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=maua&units=imperial
-17.8566,-131.71,rikitea,pf,75.03,97,0,15.68,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=rikitea&units=imperial
18.1281,50.1117,salalah,om,77.0,100,90,2.24,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=salalah&units=imperial
55.9142,-104.9735,la ronge,ca,59.0,87,75,9.17,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=la%20ronge&units=imperial
3.7332,60.9072,victoria,sc,84.2,88,75,4.7,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=victoria&units=imperial
20.629,70.0232,veraval,in,66.2,88,0,8.05,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=veraval&units=imperial
0.2885,-67.0186,sao gabriel da cachoeira,br,71.43,97,92,2.26,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=sao%20gabriel%20da%20cachoeira&units=imperial
